x,y,z,stratification_number,radius,volume,scaling_coeff,dimension,ricci,pvalue
0.09876883405951378,0.01564344650402309,-1.6870239755710472,1,0.1735070016001202,47,8.823104357442855,3.1032284202133,-6.745845438486612,0.0015304443515546894
0.09876883405951378,0.01564344650402309,-1.6870239755710472,2,0.1993834667466256,75,0.6210266637449542,1.3819925330973182,-72.9848958662672,1.0
0.13169177874601837,0.020857928672030783,-1.8128252384140608,0,0.13014249438215064,20,1.5908589437462686,2.1938102213899935,-79.87249295734959,0.0029756270889288216
0.13169177874601837,0.020857928672030783,-1.8128252384140608,1,0.26338355749203674,109,0.8782412889744361,1.7091481369164176,-7.527755867231683,1.0
0.16461472343252295,0.026072410840038477,-1.9168293127388174,0,0.12756114412169664,20,0.7515548199227026,1.8369588253737512,-43.49004600616091,0.002814473499865909
0.16461472343252295,0.026072410840038477,-1.9168293127388174,1,0.23570226039551587,67,2.4239996554067376,2.620703497742108,-7.50763489123591,1.0
0.19753766811902757,0.03128689300804618,-2.006220914929266,0,0.12793827173313704,20,1.1292388293996003,2.120481753932038,-63.710926571082716,1.0
0.23046061280553215,0.03650137517605387,-2.0850450891663783,0,0.14030143609851461,20,1.0573916645391892,2.13070816963064,-42.809459162366956,1.0
0.26338355749203674,0.041715857344061566,-2.1558246717785052,0,0.14808955498984225,20,0.917733109157151,2.074671873732651,-46.67907729187483,1.0
0.2963065021785413,0.046930339512069257,-2.2202484134768556,0,0.150666803694072,20,0.8348358742971376,2.0486486753080615,-30.376253307750595,0.0014099838613103562
0.2963065021785413,0.046930339512069257,-2.2202484134768556,1,0.3543070699474473,126,1.2225779285655711,2.415131030329526,-1.506999104449956,1.0
0.3292294468650459,0.052144821680076954,-2.2795070569547775,0,0.14808955498984228,20,0.7915121122314231,2.0442411912161256,-39.22574303237466,1.0
0.3621523915515505,0.057359303848084645,-2.334474381391984,0,0.1421287488851642,20,0.767102163198174,2.0544716037032784,-47.47167815770095,1.0
0.39507533623805513,0.06257378601609236,-2.385812186301152,0,0.14284118366695145,20,0.7250244718322306,2.0481854230239365,-38.142045519100215,1.0
0.4279982809245597,0.06778826818410004,-2.434034777368526,0,0.15158399688001642,20,0.6916179571861029,2.0437506990906873,-37.22612433360253,1.0
0.4609212256110643,0.07300275035210774,-2.47955045513814,0,0.16066225058526173,20,0.6559233585324059,2.031676124490902,-36.83544611205089,1.0
0.4938441702975689,0.07821723252011543,-2.5226892457611436,0,0.16951498283754776,20,0.6213665736919449,2.0116754734307327,-51.624366092650675,1.0
0.5267671149840735,0.08343171468812313,-2.5637220383774046,0,0.16999409545702365,20,0.5971748363032316,2.016682668572538,-27.83544009010132,1.0
0.559690059670578,0.08864619685613083,-2.602874156462761,0,0.1772923937122618,20,0.5634104877770872,1.9987758675834977,-40.100515191646394,0.0009834980306676826
0.559690059670578,0.08864619685613083,-2.602874156462761,1,0.36384458975880174,97,0.42403188265362723,1.6971443737595888,-0.4855032423835909,0.0015433396256370443
0.559690059670578,0.08864619685613083,-2.602874156462761,2,0.4200607910170865,120,0.6754686790664939,2.20726477213453,-1.003551299691087,1.0
0.5926130043570826,0.09386067902413851,-2.6403352103801803,0,0.1767132384233309,20,0.5607008727408873,2.0233532810976733,-30.658614991032504,1.0
0.6255359490435872,0.09907516119214621,-2.6762663977616263,0,0.17725011007899186,20,0.546798281396227,2.0301739990102265,-33.8683550783233,1.0
0.6584588937300918,0.10428964336015391,-2.7108060108295344,0,0.17853987171872338,20,0.5359279348367103,2.032539816059586,-47.289188904713285,1.0
0.6913818384165964,0.1095041255281616,-2.7440736576860836,0,0.18018379194525427,20,0.5110502242137751,2.016295884018307,-50.93284695333364,1.0
0.724304783103101,0.11471860769616929,-2.7761735441429227,0,0.1821413668961,20,0.46375657566944495,1.9539941192941985,-60.147595317627015,1.0
0.7572277277896056,0.11993308986417699,-2.807197057909939,0,0.18437764566374584,20,0.40629495168684965,1.878399393705778,-55.68040104450552,1.0
0.7901506724761103,0.1251475720321847,-2.8372248270095275,0,0.1837375706330327,20,0.354835012044458,1.793712092067249,-60.27578874556995,1.0
0.8230736171626148,0.1303620542001924,-2.8663283766131005,0,0.18214136689610005,20,0.3024194152900931,1.7339750817801605,-37.947509122227736,1.0
0.8559965618491194,0.13557653636820008,-2.8945714754107152,0,0.18437764566374593,20,0.27392988559227904,1.715330805383815,-37.81354984828824,1.0
0.888919506535624,0.1407910185362078,-2.92201123927589,0,0.19555877307866942,20,0.2636555707093185,1.7500167367407549,-48.85495839407345,1.0
0.9218424512221286,0.14600550070421547,-2.948699043258512,0,0.22043069215522318,20,0.23721915157789827,1.7989820138252532,-55.70477980167976,0.001154607588869753
0.9218424512221286,0.14600550070421547,-2.948699043258512,1,0.4679369678119119,75,0.2077752984008825,1.618803057541859,-3.9772512503749686,0.0020844716384127854
0.9218424512221286,0.14600550070421547,-2.948699043258512,2,0.5885613062896784,116,0.19633156996719683,1.3846033272053977,-0.3168116510652061,1.0
0.9547653959086332,0.15121998287222319,-2.9746812807848126,0,0.2563475915141559,20,0.240537814890188,1.9230817371942024,-38.98714400362253,1.0
0.9876883405951378,0.15643446504023087,-3.0,0,0.2935888485447939,20,0.22238680771334998,2.0129072883759926,-28.068598637047852,1.0
0.0,0.0,-0.0,0,1.2822943435992415,40,0.2884891738227532,3.0195457677586695,-32.24497987770335,1.0
0.03170188387650512,0.010300566479164913,-1.2818610191887023,0,0.047140452079103175,20,5.0206076546765805,1.9054996866233573,-257.9230833598827,5.2505380846847635e-09
0.03170188387650512,0.010300566479164913,-1.2818610191887023,1,0.24481710878791954,40,2613.2142399545455,7.9630114017502045,-33.57920467509159,0.0015365179806610518
0.03170188387650512,0.010300566479164913,-1.2818610191887023,2,0.2614189935641885,74,0.1578038038212074,0.6367811735385999,-51.073177313025724,0.0018226817988347879
0.06340376775301024,0.020601132958329826,-1.5243982444638442,0,0.09428090415820635,20,0.5317769767548917,1.4741162237857495,-171.25725815972956,0.0017320891106764828
0.06340376775301024,0.020601132958329826,-1.5243982444638442,1,0.16650043539881482,42,0.5569849399865057,1.5344558195106504,-5.416666536433453,0.00048692326172771204
0.06340376775301024,0.020601132958329826,-1.5243982444638442,2,0.227328982140266,72,5.889100318988295,3.1396167027752764,-24.874475095854933,0.0018151162352036112
0.09510565162951536,0.03090169943749474,-1.6870239755710472,0,0.13139779207228372,20,4.308095322380928,2.7388515427154254,-61.17105338251841,0.0009510802036195063
0.09510565162951536,0.03090169943749474,-1.6870239755710472,1,0.1735070016001202,47,8.823104357442885,3.1032284202133016,-6.745845438486697,0.00153044435155458
0.09510565162951536,0.03090169943749474,-1.6870239755710472,2,0.1993834667466256,75,0.6210266637449542,1.3819925330973182,-72.98489586626722,1.0
0.12680753550602047,0.04120226591665965,-1.8128252384140608,0,0.13014249438215064,20,1.5908589437462686,2.1938102213899935,-79.87249295734968,0.0029756270889285392
0.12680753550602047,0.04120226591665965,-1.8128252384140608,1,0.2633835574920368,109,0.8782412889744361,1.7091481369164176,-7.5277558672316855,1.0
0.15850941938252558,0.051502832395824566,-1.9168293127388174,0,0.1275611441216966,20,0.7515548199227026,1.8369588253737512,-43.490046006160846,0.0028144734998652153
0.15850941938252558,0.051502832395824566,-1.9168293127388174,1,0.23570226039551584,67,2.4239996554067287,2.6207034977421086,-7.507634891235899,1.0
0.1902113032590307,0.06180339887498948,-2.006220914929266,0,0.12793827173313702,20,1.1292388293996,2.120481753932038,-63.710926571082524,1.0
0.22191318713553582,0.07210396535415439,-2.0850450891663783,0,0.1403014360985146,20,1.0573916645391892,2.1307081696306382,-42.80945916236701,1.0
0.25361507101204095,0.0824045318333193,-2.1558246717785052,0,0.14808955498984225,20,0.917733109157151,2.074671873732651,-46.679077291874876,1.0
0.285316954888546,0.09270509831248422,-2.2202484134768556,0,0.15066680369407195,20,0.8348358742971376,2.0486486753080615,-30.376253307750645,0.001409983861309193
0.285316954888546,0.09270509831248422,-2.2202484134768556,1,0.3543070699474474,126,1.2225779285655711,2.4151310303295226,-1.5069991044499702,1.0
0.31701883876505116,0.10300566479164913,-2.2795070569547775,0,0.14808955498984225,20,0.7915121122314217,2.044241191216125,-39.225743032374595,1.0
0.3487207226415563,0.11330623127081403,-2.334474381391984,0,0.1421287488851642,20,0.7671021631981725,2.054471603703276,-47.47167815770042,1.0
0.3804226065180614,0.12360679774997896,-2.385812186301152,0,0.14284118366695137,20,0.7250244718322287,2.048185423023936,-38.14204551910003,1.0
0.41212449039456656,0.13390736422914387,-2.434034777368526,0,0.1515839968800163,20,0.691617957186104,2.0437506990906895,-37.22612433360246,1.0
0.44382637427107163,0.14420793070830878,-2.47955045513814,0,0.16066225058526173,20,0.6559233585324052,2.031676124490902,-36.83544611205082,1.0
0.47552825814757677,0.1545084971874737,-2.5226892457611436,0,0.16951498283754776,20,0.6213665736919466,2.0116754734307336,-51.62436609265079,1.0
0.5072301420240819,0.1648090636666386,-2.5637220383774046,0,0.16999409545702351,20,0.5971748363032311,2.0166826685725368,-27.835440090101425,1.0
0.538932025900587,0.17510963014580352,-2.602874156462761,0,0.17729239371226166,20,0.5634104877770866,1.998775867583496,-40.10051519164617,0.0009834980306674915
0.538932025900587,0.17510963014580352,-2.602874156462761,1,0.36384458975880174,97,0.42403188265362723,1.6971443737595888,-0.4855032423836053,0.001543339625636288
0.538932025900587,0.17510963014580352,-2.602874156462761,2,0.42006079101708643,120,0.6754686790664939,2.2072647721345264,-1.0035512996910867,1.0
0.570633909777092,0.18541019662496844,-2.6403352103801803,0,0.17671323842333084,20,0.5607008727408873,2.023353281097674,-30.658614991032756,1.0
0.6023357936535972,0.19571076310413335,-2.6762663977616263,0,0.17725011007899188,20,0.5467982813962274,2.030173999010228,-33.868355078323354,1.0
0.6340376775301023,0.20601132958329826,-2.7108060108295344,0,0.17853987171872343,20,0.5359279348367104,2.032539816059586,-47.28918890471344,1.0
0.6657395614066074,0.21631189606246318,-2.7440736576860836,0,0.18018379194525433,20,0.5110502242137752,2.016295884018307,-50.93284695333377,1.0
0.6974414452831126,0.22661246254162806,-2.7761735441429227,0,0.18214136689610003,20,0.46375657566944467,1.953994119294198,-60.14759531762716,1.0
0.7291433291596177,0.23691302902079298,-2.807197057909939,0,0.1843776456637459,20,0.4062949516868483,1.8783993937057768,-55.6804010445056,1.0
0.7608452130361228,0.24721359549995792,-2.8372248270095275,0,0.18373757063303267,20,0.3548350120444583,1.7937120920672491,-60.27578874556999,1.0
0.7925470969126279,0.25751416197912286,-2.8663283766131005,0,0.1821413668961,20,0.3024194152900935,1.7339750817801591,-37.94750912222788,1.0
0.8242489807891331,0.26781472845828774,-2.8945714754107152,0,0.18437764566374584,20,0.2739298855922786,1.7153308053838139,-37.813549848288226,1.0
0.8559508646656382,0.2781152949374527,-2.92201123927589,0,0.1955587730786695,20,0.2636555707093185,1.7500167367407553,-48.85495839407349,1.0
0.8876527485421433,0.28841586141661757,-2.948699043258512,0,0.220430692155223,20,0.23721915157789766,1.7989820138252506,-55.70477980167983,0.0011546075888696126
0.8876527485421433,0.28841586141661757,-2.948699043258512,1,0.46793696781191174,75,0.20777529840088188,1.6188030575418557,-3.977251250374961,0.002084471638409785
0.8876527485421433,0.28841586141661757,-2.948699043258512,2,0.5885613062896784,116,0.19633156996719753,1.3846033272053981,-0.3168116510652056,1.0
0.9193546324186485,0.2987164278957825,-2.9746812807848126,0,0.2563475915141558,20,0.240537814890188,1.9230817371942002,-38.98714400362255,1.0
0.9510565162951535,0.3090169943749474,-3.0,0,0.2935888485447937,20,0.22238680771334984,2.0129072883759913,-28.06859863704797,1.0
0.0,0.0,-0.0,0,1.2822943435992415,40,0.2884891738227532,3.0195457677586695,-32.24497987770335,1.0
0.029700217472945597,0.015133016657984891,-1.2818610191887023,0,0.047140452079103175,20,5.020607654676571,1.905499686623357,-257.9230833598825,5.25053808468565e-09
0.029700217472945597,0.015133016657984891,-1.2818610191887023,1,0.24481710878791954,40,2613.2142399545455,7.9630114017502045,-33.579204675091795,0.0015365179806610526
0.029700217472945597,0.015133016657984891,-1.2818610191887023,2,0.2614189935641885,74,0.1578038038212074,0.6367811735385999,-51.073177313025724,0.0018226817988347879
0.059400434945891194,0.030266033315969783,-1.5243982444638442,0,0.09428090415820635,20,0.5317769767548921,1.4741162237857497,-171.25725815972976,0.0017320891106764795
0.059400434945891194,0.030266033315969783,-1.5243982444638442,1,0.16650043539881482,42,0.5569849399865057,1.5344558195106504,-5.416666536433442,0.00048692326172771155
0.059400434945891194,0.030266033315969783,-1.5243982444638442,2,0.227328982140266,72,5.889100318988295,3.1396167027752764,-24.874475095854915,0.0018151162352036112
0.0891006524188368,0.04539904997395468,-1.6870239755710472,0,0.13139779207228372,20,4.308095322380928,2.7388515427154254,-61.171053382518544,0.0009510802036195496
0.0891006524188368,0.04539904997395468,-1.6870239755710472,1,0.1735070016001202,47,8.823104357442885,3.1032284202133025,-6.7458454384865645,0.001530444351554545
0.0891006524188368,0.04539904997395468,-1.6870239755710472,2,0.1993834667466256,75,0.6210266637449542,1.3819925330973182,-72.98489586626715,1.0
0.11880086989178239,0.060532066631939566,-1.8128252384140608,0,0.13014249438215064,20,1.5908589437462686,2.1938102213899935,-79.87249295734966,0.0029756270889288606
0.11880086989178239,0.060532066631939566,-1.8128252384140608,1,0.26338355749203674,109,0.8782412889744385,1.7091481369164154,-7.527755867231643,1.0
0.14850108736472797,0.07566508328992445,-1.9168293127388174,0,0.1275611441216966,20,0.7515548199227026,1.8369588253737512,-43.490046006160945,0.002814473499865948
0.14850108736472797,0.07566508328992445,-1.9168293127388174,1,0.23570226039551584,67,2.4239996554067287,2.6207034977421086,-7.50763489123592,1.0
0.1782013048376736,0.09079809994790936,-2.006220914929266,0,0.12793827173313702,20,1.129238829399601,2.120481753932038,-63.710926571082595,1.0
0.20790152231061917,0.10593111660589424,-2.0850450891663783,0,0.14030143609851456,20,1.0573916645391892,2.13070816963064,-42.809459162366956,1.0
0.23760173978356477,0.12106413326387913,-2.1558246717785052,0,0.14808955498984225,20,0.917733109157151,2.074671873732651,-46.679077291874975,1.0
0.26730195725651035,0.13619714992186402,-2.2202484134768556,0,0.15066680369407198,20,0.8348358742971376,2.0486486753080615,-30.376253307750716,0.0014099838613096756
0.26730195725651035,0.13619714992186402,-2.2202484134768556,1,0.3543070699474473,126,1.2225779285655745,2.415131030329529,-1.5069991044499496,1.0
0.29700217472945595,0.1513301665798489,-2.2795070569547775,0,0.14808955498984228,20,0.7915121122314217,2.0442411912161242,-39.22574303237474,1.0
0.32670239220240155,0.1664631832378338,-2.334474381391984,0,0.1421287488851642,20,0.7671021631981739,2.0544716037032775,-47.47167815770057,1.0
0.3564026096753472,0.1815961998958187,-2.385812186301152,0,0.14284118366695134,20,0.7250244718322293,2.0481854230239365,-38.14204551910014,1.0
0.38610282714829275,0.1967292165538036,-2.434034777368526,0,0.1515839968800163,20,0.691617957186104,2.0437506990906895,-37.22612433360249,1.0
0.41580304462123835,0.2118622332117885,-2.47955045513814,0,0.16066225058526173,20,0.6559233585324052,2.031676124490902,-36.83544611205094,1.0
0.44550326209418395,0.22699524986977337,-2.5226892457611436,0,0.16951498283754773,20,0.621366573691945,2.0116754734307314,-51.624366092650774,1.0
0.47520347956712955,0.24212826652775826,-2.5637220383774046,0,0.16999409545702351,20,0.5971748363032316,2.016682668572538,-27.835440090101443,1.0
0.5049036970400751,0.25726128318574315,-2.602874156462761,0,0.17729239371226163,20,0.5634104877770884,1.9987758675834975,-40.10051519164673,0.0009834980306673
0.5049036970400751,0.25726128318574315,-2.602874156462761,1,0.3638445897588017,97,0.42403188265362796,1.6971443737595897,-0.4855032423836017,0.0015433396256367654
0.5049036970400751,0.25726128318574315,-2.602874156462761,2,0.4200607910170864,120,0.6754686790664957,2.207264772134528,-1.0035512996910894,1.0
0.5346039145130207,0.27239429984372804,-2.6403352103801803,0,0.17671323842333087,20,0.5607008727408873,2.023353281097674,-30.658614991032728,1.0
0.5643041319859663,0.2875273165017129,-2.6762663977616263,0,0.1772501100789919,20,0.5467982813962274,2.030173999010228,-33.868355078323326,1.0
0.5940043494589119,0.3026603331596978,-2.7108060108295344,0,0.17853987171872343,20,0.5359279348367104,2.032539816059586,-47.2891889047135,1.0
0.6237045669318575,0.3177933498176827,-2.7440736576860836,0,0.1801837919452543,20,0.5110502242137753,2.0162958840183065,-50.9328469533339,1.0
0.6534047844048031,0.3329263664756676,-2.7761735441429227,0,0.18214136689609992,20,0.4637565756694442,1.9539941192941965,-60.14759531762723,1.0
0.6831050018777487,0.3480593831336525,-2.807197057909939,0,0.18437764566374584,20,0.406294951686849,1.8783993937057784,-55.68040104450568,1.0
0.7128052193506944,0.3631923997916374,-2.8372248270095275,0,0.18373757063303273,20,0.35483501204445733,1.7937120920672476,-60.27578874556997,1.0
0.7425054368236399,0.3783254164496223,-2.8663283766131005,0,0.18214136689610003,20,0.3024194152900935,1.7339750817801591,-37.94750912222795,1.0
0.7722056542965855,0.3934584331076072,-2.8945714754107152,0,0.1843776456637459,20,0.273929885592279,1.7153308053838148,-37.81354984828818,1.0
0.8019058717695311,0.4085914497655921,-2.92201123927589,0,0.19555877307866945,20,0.26365557070931855,1.7500167367407553,-48.85495839407357,1.0
0.8316060892424767,0.423724466423577,-2.948699043258512,0,0.22043069215522312,20,0.23721915157789786,1.7989820138252521,-55.70477980167974,0.0011546075888695321
0.8316060892424767,0.423724466423577,-2.948699043258512,1,0.46793696781191185,75,0.2077752984008823,1.6188030575418586,-3.9772512503749686,0.0020844716384107852
0.8316060892424767,0.423724466423577,-2.948699043258512,2,0.5885613062896784,116,0.1963315699671972,1.384603327205398,-0.31681165106520626,1.0
0.8613063067154223,0.43885748308156186,-2.9746812807848126,0,0.25634759151415587,20,0.240537814890188,1.9230817371942002,-38.98714400362255,1.0
0.8910065241883679,0.45399049973954675,-3.0,0,0.29358884854479383,20,0.22238680771335026,2.012907288375992,-28.068598637048,1.0
0.0,0.0,-0.0,0,1.2822943435992415,40,0.2884891738227532,3.0195457677586695,-32.24497987770335,1.0
0.02696723314583158,0.01959284174308244,-1.2818610191887023,0,0.047140452079103175,20,5.0206076546765805,1.905499686623357,-257.9230833598822,5.250538084684584e-09
0.02696723314583158,0.01959284174308244,-1.2818610191887023,1,0.24481710878791954,40,2613.2142399545364,7.963011401750203,-33.57920467509151,0.0015365179806610062
0.02696723314583158,0.01959284174308244,-1.2818610191887023,2,0.2614189935641885,74,0.1578038038212074,0.6367811735385999,-51.073177313025724,0.0018226817988347879
0.05393446629166316,0.03918568348616488,-1.5243982444638442,0,0.09428090415820635,20,0.5317769767548921,1.4741162237857497,-171.25725815972984,0.0017320891106763282
0.05393446629166316,0.03918568348616488,-1.5243982444638442,1,0.16650043539881482,42,0.5569849399865052,1.5344558195106492,-5.41666653643323,0.00048692326172771204
0.05393446629166316,0.03918568348616488,-1.5243982444638442,2,0.227328982140266,72,5.889100318988295,3.1396167027752764,-24.874475095854937,0.0018151162352036112
0.08090169943749476,0.058778525229247314,-1.6870239755710472,0,0.13139779207228372,20,4.308095322380928,2.7388515427154254,-61.17105338251848,0.0009510802036197478
0.08090169943749476,0.058778525229247314,-1.6870239755710472,1,0.1735070016001202,47,8.823104357442855,3.1032284202133,-6.7458454384866275,0.001530444351554774
0.08090169943749476,0.058778525229247314,-1.6870239755710472,2,0.1993834667466256,75,0.6210266637449542,1.3819925330973186,-72.98489586626717,1.0
0.10786893258332632,0.07837136697232976,-1.8128252384140608,0,0.13014249438215064,20,1.5908589437462686,2.1938102213899935,-79.87249295734966,0.002975627088928637
0.10786893258332632,0.07837136697232976,-1.8128252384140608,1,0.26338355749203674,109,0.8782412889744361,1.7091481369164176,-7.5277558672316855,1.0
0.1348361657291579,0.09796420871541218,-1.9168293127388174,0,0.1275611441216966,20,0.7515548199227026,1.8369588253737512,-43.490046006161,0.0028144734998658155
0.1348361657291579,0.09796420871541218,-1.9168293127388174,1,0.23570226039551584,67,2.4239996554067376,2.620703497742109,-7.50763489123591,1.0
0.1618033988749895,0.11755705045849463,-2.006220914929266,0,0.12793827173313702,20,1.1292388293996003,2.120481753932038,-63.71092657108267,1.0
0.1887706320208211,0.13714989220157706,-2.0850450891663783,0,0.14030143609851456,20,1.0573916645391903,2.1307081696306405,-42.809459162367,1.0
0.21573786516665264,0.1567427339446595,-2.1558246717785052,0,0.14808955498984225,20,0.917733109157151,2.074671873732651,-46.67907729187493,1.0
0.2427050983124842,0.17633557568774194,-2.2202484134768556,0,0.15066680369407198,20,0.8348358742971382,2.0486486753080615,-30.37625330775042,0.0014099838613089281
0.2427050983124842,0.17633557568774194,-2.2202484134768556,1,0.3543070699474473,126,1.2225779285655658,2.415131030329516,-1.5069991044499638,1.0
